Issue key,Issue id,Status,Reporter,Created,Due Date,Resolved,Customer,Type of Request,Parent id,time_in_review,time_on_codebusters,time_outside_codebusters
CI-7990,440916,Closed,aruizrobles,2023-01-11 16:50:00,18/Jan/23 12:00 AM,2023-03-08 16:45:00,Numiga,Service Request (SR),440916.0,11432.0,79028.0,1607.0
CI-7989,440809,Closed,nsanchez,2023-01-11 13:44:00,17/Jan/23 12:00 AM,2023-01-19 13:12:00,Eberspacher,Service Request (SR),440809.0,8516.000000000002,11011.0,476.0
CI-7987,440793,Closed,aruizrobles,2023-01-11 12:47:00,18/Jan/23 12:00 AM,2023-01-24 16:06:00,Numiga,Service Request (SR),440793.0,9987.0,18714.0,205.0
CI-7986,440789,Closed,aruizrobles,2023-01-11 12:39:00,18/Jan/23 12:00 AM,2023-01-19 17:28:00,Numiga,Service Request (SR),440789.0,2721.0,11622.0,187.0
CI-7984,440687,Closed,yutaka,2023-01-11 09:16:00,20/Jan/23 12:00 AM,2023-01-12 15:20:00,Endress Hauser,Service Request (SR),440687.0,188.0,1786.0,18.0
CI-7981,440603,Closed,yutaka,2023-01-11 02:03:00,18/Jan/23 12:00 AM,2023-02-10 07:13:00,Vaillant,Service Request (SR),440603.0,873.0,1918.0,41592.0
CI-7979,440466,Closed,nsanchez,2023-01-10 16:08:00,17/Jan/23 12:00 AM,2023-01-11 16:15:00,CMS Hasche Sigle,Service Request (SR),440466.0,1447.0,1447.0,0.0
CI-7978,440139,Closed,nsanchez,2023-01-10 09:18:00,17/Jan/23 12:00 AM,2023-01-30 12:50:00,Burda,Service Request (SR),440139.0,13009.0,26033.0,2979.0
CI-7973,439960,Closed,nsanchez,2023-01-09 12:49:00,18/Jan/23 12:00 AM,2023-01-20 10:35:00,Rheinmetall,Service Request (SR),439960.0,14733.0,15700.000000000002,6.0
CI-7969,439500,Closed,yutaka,2023-01-06 01:44:00,13/Jan/23 12:00 AM,2023-01-30 02:46:00,Eberspacher,Service Request (SR),439500.0,5242.0,6377.0,28245.0
CI-7968,439497,Closed,yutaka,2023-01-06 01:41:00,13/Jan/23 12:00 AM,2023-01-16 08:49:00,Porsche,Service Request (SR),439497.0,6620.0,9833.0,4995.0
CI-7967,439494,Closed,yutaka,2023-01-06 01:08:00,13/Jan/23 12:00 AM,2023-01-25 07:11:00,CMS Hasche Sigle,Service Request (SR),439494.0,5252.0,5283.0,22440.0
CI-7963,439220,Closed,yutaka,2023-01-05 04:38:00,12/Jan/23 12:00 AM,2023-01-30 02:46:00,Endress Hauser,Service Request (SR),439220.0,7659.0,10866.0,25022.0
CI-7962,439217,Closed,yutaka,2023-01-05 03:49:00,12/Jan/23 12:00 AM,2023-02-20 05:17:00,Hugo Boss,Service Request (SR),439217.0,2859.0,33237.00000000001,33091.00000000001
CI-7962,439217,Closed,yutaka,2023-01-05 03:49:00,12/Jan/23 12:00 AM,2023-02-20 05:17:00,Hugo Boss,Service Request (SR),439217.0,7641.0,33237.00000000001,33091.00000000001
CI-7960,439212,Closed,yutaka,2023-01-05 01:37:00,12/Jan/23 12:00 AM,2023-01-06 01:41:00,Porsche,Service Request (SR),439212.0,1.0000000000000002,1444.0,0.0
CI-7959,439204,Closed,yutaka,2023-01-05 01:15:00,13/Jan/23 12:00 AM,2023-01-06 01:44:00,Eberspacher,Service Request (SR),439204.0,19.0,1469.0,0.0
CI-7956,439129,Closed,nsanchez,2023-01-04 15:17:00,09/Jan/23 12:00 AM,2023-01-11 10:34:00,Eberspacher,Service Request (SR),439129.0,1054.0000000000002,3790.0,6007.0
CI-7952,438984,Closed,aruizrobles,2023-01-04 09:45:00,11/Jan/23 12:00 AM,2023-01-18 14:19:00,Numiga,Service Request (SR),438984.0,17483.0,20007.0,427.0
CI-7948,438711,Closed,aruizrobles,2023-01-03 10:07:00,12/Jan/23 12:00 AM,2023-01-12 11:25:00,Numiga,Service Request (SR),438711.0,1648.0,3262.0,9776.0
CI-7947,438670,Closed,aruizrobles,2023-01-02 18:00:00,09/Jan/23 12:00 AM,2023-01-05 12:27:00,Numiga,Service Request (SR),438670.0,2489.0,3666.0,321.0
CI-7942,438603,Closed,nsanchez,2023-01-02 11:54:00,05/Jan/23 12:00 AM,2023-01-24 16:22:00,Red Electrica,Service Request (SR),438603.0,5526.0,28520.0,3428.0
CI-7942,438603,Closed,nsanchez,2023-01-02 11:54:00,05/Jan/23 12:00 AM,2023-01-24 16:22:00,Red Electrica,Service Request (SR),438603.0,1735.0,28520.0,3428.0
CI-7938,438360,Closed,nsanchez,2022-12-29 11:30:00,30/Dec/22 12:00 AM,2022-12-29 15:44:00,Ineos,Service Request (SR),438360.0,36.0,233.0,21.0
CI-7938,438360,Closed,nsanchez,2022-12-29 11:30:00,30/Dec/22 12:00 AM,2022-12-29 15:44:00,Ineos,Service Request (SR),438360.0,12.0,233.0,21.0
CI-7936,438267,Closed,nsanchez,2022-12-28 10:25:00,01/Jan/23 12:00 AM,2022-12-29 09:48:00,Daimler (MFTBC),Service Request (SR),438267.0,100.0,1403.0,0.0
CI-7935,438259,Closed,nsanchez,2022-12-28 09:20:00,02/Jan/23 12:00 AM,2023-01-19 14:55:00,msg systems,Service Request (SR),438259.0,21545.0,24786.0,7229.0
CI-7933,438238,Closed,ssanz,2022-12-27 16:12:00,03/Jan/23 12:00 AM,2022-12-28 14:14:00,Allianz,Service Request (SR),438238.0,1084.0000000000002,1158.0,164.0
CI-7931,438225,Closed,nsanchez,2022-12-27 12:36:00,12/Jan/23 12:00 AM,2023-01-13 12:11:00,msg systems,Service Request (SR),438225.0,24445.0,24445.0,10.0
CI-7928,438007,Closed,yutaka,2022-12-23 04:20:00,26/Dec/22 12:00 AM,2023-01-06 01:30:00,Eberspacher,Service Request (SR),438007.0,2.0000000000000004,17167.000000000004,2823.0
CI-7926,437932,Closed,nsanchez,2022-12-22 15:08:00,02/Jan/23 12:00 AM,2023-01-23 16:31:00,Porsche,Service Request (SR),437932.0,15620.000000000002,28376.0,17787.0
CI-7926,437932,Closed,nsanchez,2022-12-22 15:08:00,02/Jan/23 12:00 AM,2023-01-23 16:31:00,Porsche,Service Request (SR),437932.0,89.0,28376.0,17787.0
CI-7925,437929,Closed,nsanchez,2022-12-22 14:58:00,02/Jan/23 12:00 AM,2023-01-05 15:29:00,Porsche,Service Request (SR),437929.0,9773.0,15506.0,4685.0
CI-7923,437910,Closed,ssanz,2022-12-22 14:17:00,01/Mar/23 12:00 AM,2023-03-02 11:57:00,Hugo Boss,Service Request (SR),437910.0,27123.0,33185.00000000001,67476.00000000001
CI-7923,437910,Closed,ssanz,2022-12-22 14:17:00,01/Mar/23 12:00 AM,2023-03-02 11:57:00,Hugo Boss,Service Request (SR),437910.0,31.000000000000004,33185.00000000001,67476.00000000001
CI-7923,437910,Closed,ssanz,2022-12-22 14:17:00,01/Mar/23 12:00 AM,2023-03-02 11:57:00,Hugo Boss,Service Request (SR),437910.0,1366.0,33185.00000000001,67476.00000000001
CI-7920,437833,Closed,yutaka,2022-12-22 09:35:00,26/Dec/22 12:00 AM,2023-01-06 01:31:00,Continental,Service Request (SR),437833.0,1508.0,13361.0,7755.0
CI-7918,437798,Closed,yutaka,2022-12-22 02:24:00,23/Dec/22 12:00 AM,2023-01-06 01:32:00,Porsche,Service Request (SR),437798.0,20.0,18727.0,2821.0
CI-7917,437773,Closed,nsanchez,2022-12-21 16:16:00,28/Dec/22 12:00 AM,2023-01-04 13:16:00,DER,Service Request (SR),437773.0,12820.0,19896.0,84.0
CI-7915,437749,Closed,ssanz,2022-12-21 15:20:00,28/Dec/22 12:00 AM,2023-02-14 12:42:00,Porsche,Service Request (SR),437749.0,0.0,102.0,78940.0
CI-7914,437720,Closed,aruizrobles,2022-12-21 13:51:00,28/Dec/22 12:00 AM,2022-12-28 09:51:00,ProcurX,Service Request (SR),437720.0,2703.0,9626.0,214.0
CI-7913,437707,Closed,ssanz,2022-12-21 13:21:00,28/Dec/22 12:00 AM,2022-12-21 13:35:00,Traton SE,Service Request (SR),437707.0,0.0,14.0,0.0
CI-7912,437698,Closed,ssanz,2022-12-21 13:07:00,28/Dec/22 12:00 AM,2023-02-15 11:23:00,Continental,Service Request (SR),437698.0,12967.0,22765.0,57771.0
CI-7911,437686,Closed,ssanz,2022-12-21 12:48:00,28/Dec/22 12:00 AM,2022-12-30 11:05:00,Traton SE,Service Request (SR),437686.0,1727.0,4305.000000000001,8552.000000000002
CI-7910,437680,Closed,ssanz,2022-12-21 12:20:00,28/Dec/22 12:00 AM,2023-02-16 13:49:00,Enercon,Service Request (SR),437680.0,2938.0,15786.000000000002,66383.00000000001
CI-7909,437653,Closed,ssanz,2022-12-21 11:46:00,28/Dec/22 12:00 AM,2023-03-17 08:55:00,Continental,Service Request (SR),437653.0,3040.0,50591.0,58661.0
CI-7908,437587,Closed,nsanchez,2022-12-21 09:47:00,02/Jan/23 12:00 AM,2023-01-25 13:06:00,Amadeus,Service Request (SR),437587.0,50372.0,50534.0,0.0
CI-7908,437587,Closed,nsanchez,2022-12-21 09:47:00,02/Jan/23 12:00 AM,2023-01-25 13:06:00,Amadeus,Service Request (SR),437587.0,162.0,50534.0,0.0
CI-7907,437559,Closed,yutaka,2022-12-21 08:21:00,23/Dec/22 12:00 AM,2022-12-23 01:46:00,Continental,Service Request (SR),437559.0,9.0,20.0,2465.0
CI-7906,437493,Closed,yutaka,2022-12-21 04:10:00,23/Dec/22 12:00 AM,2023-01-30 02:50:00,Amadeus,Service Request (SR),437493.0,7723.0,18180.0,39340.0
CI-7906,437493,Closed,yutaka,2022-12-21 04:10:00,23/Dec/22 12:00 AM,2023-01-30 02:50:00,Amadeus,Service Request (SR),437493.0,1935.0,18180.0,39340.0
CI-7905,437491,Closed,yutaka,2022-12-21 04:00:00,23/Dec/22 12:00 AM,2022-12-30 10:43:00,Amadeus,Service Request (SR),437491.0,3403.0,10541.0,2822.0
CI-7903,437469,Closed,nsanchez,2022-12-20 16:48:00,27/Dec/22 12:00 AM,2022-12-27 11:20:00,Hugo Boss,Service Request (SR),437469.0,1096.0,3981.0000000000005,5771.0
CI-7902,437318,Closed,nsanchez,2022-12-20 09:52:00,27/Dec/22 12:00 AM,2022-12-28 09:43:00,Holtzbrink,Service Request (SR),437318.0,1429.0,10519.0,992.0000000000001
CI-7900,437096,Closed,ssanz,2022-12-19 15:44:00,26/Dec/22 12:00 AM,2023-04-05 13:07:00,Allianz,Service Request (SR),437096.0,33231.00000000001,42498.0,8982.0
CI-7895,436853,Closed,nsanchez,2022-12-19 10:18:00,02/Jan/23 12:00 AM,2023-02-23 13:17:00,Osram,Service Request (SR),436853.0,8215.000000000002,94835.0,384.0
CI-7895,436853,Closed,nsanchez,2022-12-19 10:18:00,02/Jan/23 12:00 AM,2023-02-23 13:17:00,Osram,Service Request (SR),436853.0,14584.0,94835.0,384.0
CI-7894,436761,Closed,yutaka,2022-12-19 07:29:00,23/Dec/22 12:00 AM,2023-02-10 07:15:00,Amadeus,Service Request (SR),436761.0,14748.0,41345.0,34961.0
CI-7894,436761,Closed,yutaka,2022-12-19 07:29:00,23/Dec/22 12:00 AM,2023-02-10 07:15:00,Amadeus,Service Request (SR),436761.0,341.0,41345.0,34961.0
CI-7893,436757,Closed,yutaka,2022-12-19 06:42:00,23/Dec/22 12:00 AM,2023-01-30 02:49:00,Heidelberg Cement,Service Request (SR),436757.0,26088.0,26088.0,34159.00000000001
CI-7892,436747,Closed,yutaka,2022-12-19 04:15:00,02/Jan/23 12:00 AM,2023-01-06 01:29:00,Ineos,Service Request (SR),436747.0,1715.0,1971.0000000000002,23783.0
CI-7891,436744,Closed,yutaka,2022-12-19 03:52:00,22/Dec/22 12:00 AM,2023-01-06 01:33:00,Lufthansa City Center,Service Request (SR),436744.0,1761.0,1832.0,23949.0
CI-7890,436670,Closed,nsanchez,2022-12-16 15:30:00,01/Jan/23 12:00 AM,2023-01-10 11:33:00,Endress Hauser,Service Request (SR),436670.0,16966.000000000004,26566.0,9197.0
CI-7889,436629,Closed,nsanchez,2022-12-16 14:58:00,01/Jan/23 12:00 AM,2023-01-11 10:28:00,Continental,Service Request (SR),436629.0,17105.000000000004,29537.0,7633.0
CI-7886,436516,Closed,nsanchez,2022-12-16 13:47:00,21/Dec/22 12:00 AM,2022-12-30 09:45:00,Porsche,Service Request (SR),436516.0,4157.000000000001,19699.0,219.0
CI-7884,436451,Closed,nsanchez,2022-12-16 11:15:00,26/Dec/22 12:00 AM,2023-01-10 09:29:00,CEPSA,Service Request (SR),436451.0,35894.0,35894.0,0.0
CI-7883,436443,Closed,yutaka,2022-12-16 10:47:00,19/Dec/22 12:00 AM,2022-12-30 10:25:00,Eberspacher,Service Request (SR),436443.0,7105.0,9018.0,11120.0
CI-7882,436391,Closed,yutaka,2022-12-16 08:57:00,20/Dec/22 12:00 AM,2023-01-04 02:13:00,VW,Service Request (SR),436391.0,408.0,936.0,26020.0
CI-7878,436353,Closed,yutaka,2022-12-16 07:13:00,19/Dec/22 12:00 AM,2022-12-16 08:51:00,VW,Service Request (SR),436353.0,6.0,97.0,1.0000000000000002
CI-7877,436313,Closed,yutaka,2022-12-16 01:40:00,19/Dec/22 12:00 AM,2023-01-04 02:14:00,Amadeus,Service Request (SR),436313.0,1.0000000000000002,4425.0,22969.0
CI-7876,436253,Closed,aruizrobles,2022-12-15 17:01:00,22/Dec/22 12:00 AM,2022-12-23 13:18:00,Numiga,Service Request (SR),436253.0,9905.0,10998.0,299.0
CI-7873,436035,Closed,ssanz,2022-12-15 12:05:00,22/Dec/22 12:00 AM,2023-01-31 22:03:00,Allianz,Service Request (SR),436035.0,6969.0,25581.0,42697.0
CI-7873,436035,Closed,ssanz,2022-12-15 12:05:00,22/Dec/22 12:00 AM,2023-01-31 22:03:00,Allianz,Service Request (SR),436035.0,18611.0,25581.0,42697.0
CI-7871,435753,Closed,yutaka,2022-12-15 07:59:00,20/Dec/22 12:00 AM,2022-12-21 02:22:00,Continental,Service Request (SR),435753.0,1738.0,5785.0,2518.0
CI-7870,435725,Closed,yutaka,2022-12-15 07:06:00,22/Dec/22 12:00 AM,2023-01-11 04:33:00,msg systems,Service Request (SR),435725.0,9.0,1133.0,37594.0
CI-7868,435628,Closed,ssanz,2022-12-14 13:51:00,21/Dec/22 12:00 AM,2022-12-22 11:03:00,CEPSA,Service Request (SR),435628.0,10183.0,10183.0,1169.0
CI-7867,435618,Closed,ssanz,2022-12-14 13:05:00,21/Dec/22 12:00 AM,2023-03-06 09:18:00,Amadeus,Service Request (SR),435618.0,11680.0,44573.0,70318.0
CI-7867,435618,Closed,ssanz,2022-12-14 13:05:00,21/Dec/22 12:00 AM,2023-03-06 09:18:00,Amadeus,Service Request (SR),435618.0,6904.0,44573.0,70318.0
CI-7864,435445,Closed,yutaka,2022-12-14 04:34:00,19/Dec/22 12:00 AM,2023-01-04 02:15:00,Munckhof,Service Request (SR),435445.0,492.00000000000006,1364.0,28737.0
CI-7862,435348,Closed,ssanz,2022-12-13 15:49:00,20/Dec/22 12:00 AM,2023-02-09 01:37:00,Endress Hauser,Service Request (SR),435348.0,2910.0,60607.0,22061.0
CI-7855,434822,Closed,aruizrobles,2022-12-12 16:54:00,16/Dec/22 12:00 AM,2022-12-13 13:52:00,Numiga,Service Request (SR),434822.0,936.0,1153.0,105.0
CI-7854,434742,Closed,nsanchez,2022-12-12 15:44:00,21/Dec/22 12:00 AM,2023-01-17 15:57:00,Rewe Group,Service Request (SR),434742.0,1371.0,1624.0,50229.0
CI-7851,434543,Closed,aruizrobles,2022-12-12 10:32:00,16/Dec/22 12:00 AM,2022-12-19 17:28:00,ProcurX,Service Request (SR),434543.0,4234.000000000001,10418.0,78.0
CI-7850,434539,Closed,nsanchez,2022-12-12 10:23:00,26/Dec/22 12:00 AM,2023-03-22 13:41:00,Apleona,Service Request (SR),434539.0,41804.0,90826.0,31892.000000000004
CI-7850,434539,Closed,nsanchez,2022-12-12 10:23:00,26/Dec/22 12:00 AM,2023-03-22 13:41:00,Apleona,Service Request (SR),434539.0,37289.0,90826.0,31892.000000000004
CI-7850,434539,Closed,nsanchez,2022-12-12 10:23:00,26/Dec/22 12:00 AM,2023-03-22 13:41:00,Apleona,Service Request (SR),434539.0,1370.0,90826.0,31892.000000000004
CI-7848,434361,Closed,ssanz,2022-12-09 15:30:00,16/Dec/22 12:00 AM,2022-12-27 10:25:00,Allianz,Service Request (SR),434361.0,17096.000000000004,17096.000000000004,8519.000000000002
CI-7847,434046,Closed,yutaka,2022-12-09 08:09:00,13/Dec/22 12:00 AM,2022-12-20 06:23:00,Burda,Service Request (SR),434046.0,0.0,5938.0,9796.0
CI-7846,434025,Closed,yutaka,2022-12-09 04:19:00,13/Dec/22 12:00 AM,2023-01-04 02:15:00,Continental,Service Request (SR),434025.0,365.0,4749.0,32567.000000000004
CI-7845,434021,Closed,yutaka,2022-12-09 03:40:00,16/Dec/22 12:00 AM,2022-12-22 10:10:00,Lufthansa City Center,Service Request (SR),434021.0,0.0,19110.0,0.0
CI-7843,433882,Closed,ssanz,2022-12-08 11:59:00,15/Dec/22 12:00 AM,2022-12-19 10:45:00,Traton SE,Service Request (SR),433882.0,1.0000000000000002,10440.0,5326.0
CI-7842,433840,Closed,ssanz,2022-12-08 10:58:00,15/Dec/22 12:00 AM,2022-12-13 11:56:00,Allianz,Service Request (SR),433840.0,0.0,7258.0,0.0
CI-7841,433827,Closed,fkazmierczak,2022-12-08 10:34:00,08/Jan/23 12:00 AM,2023-02-07 10:49:00,Allianz,Service Request (SR),433827.0,2.0000000000000004,87854.0,1.0000000000000002
CI-7840,433819,Closed,ssanz,2022-12-08 10:31:00,15/Dec/22 12:00 AM,2023-02-17 08:48:00,Allianz,Service Request (SR),433819.0,11579.0,13415.0,88722.0
CI-7835,433426,Closed,yutaka,2022-12-07 07:42:00,14/Dec/22 12:00 AM,2023-01-19 05:41:00,Hugo Boss,Service Request (SR),433426.0,19218.0,21025.0,40774.0
CI-7835,433426,Closed,yutaka,2022-12-07 07:42:00,14/Dec/22 12:00 AM,2023-01-19 05:41:00,Hugo Boss,Service Request (SR),433426.0,442.0,21025.0,40774.0
CI-7834,433418,Closed,yutaka,2022-12-07 06:14:00,09/Dec/22 12:00 AM,2022-12-07 08:48:00,Endress Hauser,Service Request (SR),433418.0,154.0,154.0,0.0
CI-7833,433411,Closed,yutaka,2022-12-07 05:49:00,09/Dec/22 12:00 AM,2023-01-06 01:33:00,Hugo Boss,Service Request (SR),433411.0,7845.000000000001,27106.0,15838.000000000002
CI-7833,433411,Closed,yutaka,2022-12-07 05:49:00,09/Dec/22 12:00 AM,2023-01-06 01:33:00,Hugo Boss,Service Request (SR),433411.0,551.0,27106.0,15838.000000000002
CI-7826,433132,Closed,ssanz,2022-12-06 11:53:00,13/Dec/22 12:00 AM,2022-12-22 10:31:00,Allianz,Service Request (SR),433132.0,22897.0,22897.0,63.00000000000001
CI-7823,433090,Closed,ssanz,2022-12-06 10:11:00,13/Dec/22 12:00 AM,2022-12-21 09:54:00,Allianz,Service Request (SR),433090.0,11674.0,13025.0,8558.000000000002
CI-7822,432979,Closed,yutaka,2022-12-06 04:39:00,09/Dec/22 12:00 AM,2022-12-21 02:24:00,Holtzbrink,Service Request (SR),432979.0,350.0,9486.0,12984.0
CI-7822,432979,Closed,yutaka,2022-12-06 04:39:00,09/Dec/22 12:00 AM,2022-12-21 02:24:00,Holtzbrink,Service Request (SR),432979.0,3178.0,9486.0,12984.0
CI-7821,432971,Closed,yutaka,2022-12-06 03:58:00,09/Dec/22 12:00 AM,2022-12-07 09:03:00,Munckhof,Service Request (SR),432971.0,29.0,30.0,1715.0
CI-7820,432966,Closed,yutaka,2022-12-06 03:45:00,09/Dec/22 12:00 AM,2023-01-04 02:17:00,Amadeus,Service Request (SR),432966.0,4862.0,13989.0,27683.0
CI-7819,432962,Closed,yutaka,2022-12-06 03:18:00,09/Dec/22 12:00 AM,2022-12-08 08:00:00,Eberspacher,Service Request (SR),432962.0,3.0,1361.0,1801.0
CI-7819,432962,Closed,yutaka,2022-12-06 03:18:00,09/Dec/22 12:00 AM,2022-12-08 08:00:00,Eberspacher,Service Request (SR),432962.0,9.0,1361.0,1801.0
CI-7807,432492,Closed,aruizrobles,2022-12-03 13:20:00,15/Dec/22 12:00 AM,2023-03-21 16:54:00,Numiga,Service Request (SR),432492.0,45883.0,90777.0,53348.0
CI-7806,432465,Closed,aruizrobles,2022-12-02 16:36:00,12/Dec/22 12:00 AM,2022-12-20 10:20:00,Numiga,Service Request (SR),432465.0,13963.0,25458.0,86.0
CI-7803,432328,Closed,nsanchez,2022-12-02 11:39:00,02/Dec/22 12:00 AM,2022-12-12 16:40:00,Orange,Service Request (SR),432328.0,4582.0,9088.0,5613.0
CI-7796,432196,Closed,aruizrobles,2022-12-01 18:44:00,08/Dec/22 12:00 AM,2022-12-12 15:52:00,Numiga,Service Request (SR),432196.0,5275.0,5480.0,10188.0
CI-7795,432002,Closed,nsanchez,2022-12-01 13:05:00,15/Dec/22 12:00 AM,2023-02-13 10:17:00,Amadeus,Service Request (SR),432002.0,25673.0,106370.0,21.0
CI-7794,431986,Closed,skarja,2022-12-01 12:38:00,08/Dec/22 12:00 AM,2022-12-20 14:44:00,Deutschlandradio,Service Request (SR),431986.0,5857.0,12371.0,15115.0
CI-7789,431819,Closed,yutaka,2022-12-01 05:06:00,08/Dec/22 12:00 AM,2022-12-09 04:15:00,Ineos,Service Request (SR),431819.0,6050.0,7452.0,4017.0000000000005
CI-7785,431694,Closed,nsanchez,2022-11-30 15:09:00,01/Dec/22 12:00 AM,2022-12-12 16:05:00,Endress Hauser,Service Request (SR),431694.0,7268.0,7613.0,9723.0
CI-7784,431687,Closed,nsanchez,2022-11-30 14:59:00,01/Dec/22 12:00 AM,2022-12-01 08:32:00,Daimler (MFTBC),Service Request (SR),431687.0,10.0,121.0,932.0
CI-7783,431676,Closed,nsanchez,2022-11-30 14:39:00,12/Dec/22 12:00 AM,2022-12-14 13:33:00,Deutschlandradio,Service Request (SR),431676.0,12773.0,14386.0,5708.0
CI-7782,431636,Closed,nsanchez,2022-11-30 13:21:00,12/Dec/22 12:00 AM,2022-12-12 16:24:00,Sacyr,Service Request (SR),431636.0,8422.000000000002,12883.0,4580.0
CI-7781,431623,Closed,ssanz,2022-11-30 12:48:00,07/Dec/22 12:00 AM,2022-11-30 16:25:00,Allianz,Service Request (SR),431623.0,0.0,217.0,0.0
CI-7778,431570,Closed,nsanchez,2022-11-30 10:14:00,08/Dec/22 12:00 AM,2022-12-23 08:07:00,Deutschlandradio,Service Request (SR),431570.0,49.0,11983.0,21010.0
CI-7778,431570,Closed,nsanchez,2022-11-30 10:14:00,08/Dec/22 12:00 AM,2022-12-23 08:07:00,Deutschlandradio,Service Request (SR),431570.0,11774.0,11983.0,21010.0
CI-7777,431475,Closed,yutaka,2022-11-30 08:04:00,30/Nov/22 12:00 AM,2022-12-06 05:24:00,ProcurX,Service Request (SR),431475.0,148.0,8480.000000000002,0.0
CI-7776,431457,Closed,yutaka,2022-11-30 06:00:00,05/Dec/22 12:00 AM,2023-01-10 02:27:00,Amadeus,Service Request (SR),431457.0,7428.0,18141.0,40686.0
CI-7774,431186,Closed,aruizrobles,2022-11-28 17:19:00,14/Dec/22 12:00 AM,2022-12-15 16:36:00,Lufthansa City Center,Service Request (SR),431186.0,19666.0,23114.0,1323.0
CI-7773,431180,Closed,aruizrobles,2022-11-28 16:58:00,01/Jan/23 12:00 AM,2022-12-20 14:24:00,Numiga,Service Request (SR),431180.0,2676.0,25581.0,5945.0
CI-7772,431167,Closed,aruizrobles,2022-11-28 16:24:00,13/Dec/22 12:00 AM,2022-12-13 16:59:00,Lufthansa City Center,Service Request (SR),431167.0,19721.0,21284.0,351.0
CI-7770,431153,Closed,ssanz,2022-11-28 15:59:00,05/Dec/22 12:00 AM,2022-12-12 14:31:00,Allianz,Service Request (SR),431153.0,12754.0,14015.0,6057.0
CI-7767,430922,Closed,nsanchez,2022-11-25 12:26:00,01/Dec/22 12:00 AM,2022-12-12 16:01:00,Porsche,Service Request (SR),430922.0,10328.0,20305.0,4390.0
CI-7764,430905,Closed,yutaka,2022-11-25 11:26:00,29/Nov/22 12:00 AM,2022-12-09 07:58:00,MFTBC,Service Request (SR),430905.0,433.0,11813.0,8139.000000000001
CI-7764,430905,Closed,yutaka,2022-11-25 11:26:00,29/Nov/22 12:00 AM,2022-12-09 07:58:00,MFTBC,Service Request (SR),430905.0,7107.0,11813.0,8139.000000000001
CI-7763,430896,Closed,nsanchez,2022-11-25 11:09:00,30/Nov/22 12:00 AM,2022-12-20 09:38:00,Bentley,Service Request (SR),430896.0,1368.0,21816.0,14093.0
CI-7763,430896,Closed,nsanchez,2022-11-25 11:09:00,30/Nov/22 12:00 AM,2022-12-20 09:38:00,Bentley,Service Request (SR),430896.0,9025.0,21816.0,14093.0
CI-7761,430807,Closed,aruizrobles,2022-11-24 18:08:00,29/Nov/22 12:00 AM,2022-11-28 15:37:00,Amadeus Pre Sales Demos,Service Request (SR),430807.0,236.0,5480.0,129.00000000000003
CI-7761,430807,Closed,aruizrobles,2022-11-24 18:08:00,29/Nov/22 12:00 AM,2022-11-28 15:37:00,Amadeus Pre Sales Demos,Service Request (SR),430807.0,5244.0,5480.0,129.00000000000003
CI-7756,430529,Closed,aruizrobles,2022-11-23 17:19:00,30/Nov/22 12:00 AM,2022-12-12 14:08:00,Numiga,Service Request (SR),430529.0,11535.0,20137.0,7032.0
CI-7755,430512,Closed,aruizrobles,2022-11-23 16:38:00,30/Nov/22 12:00 AM,2023-01-04 11:46:00,Numiga,Service Request (SR),430512.0,21163.0,42196.0,17992.0
CI-7753,430311,Closed,ssanz,2022-11-23 10:01:00,30/Nov/22 12:00 AM,2022-12-13 12:07:00,Allianz,Service Request (SR),430311.0,0.0,18.0,28908.0
CI-7746,429962,Closed,aruizrobles,2022-11-22 11:10:00,22/Nov/22 12:00 AM,2022-11-24 17:18:00,Amadeus Pre Sales Demos,Service Request (SR),429962.0,43.0,2897.0,351.0
CI-7742,429793,Closed,aruizrobles,2022-11-21 18:32:00,28/Nov/22 12:00 AM,2022-11-28 10:06:00,Numiga,Service Request (SR),429793.0,3924.0000000000005,9313.0,261.00000000000006
CI-7740,429778,Closed,ssanz,2022-11-21 17:19:00,28/Nov/22 12:00 AM,2022-12-21 09:45:00,Allianz,Service Request (SR),429778.0,19991.0,23073.0,19673.0
CI-7736,429541,Closed,aruizrobles,2022-11-21 11:31:00,28/Nov/22 12:00 AM,2022-12-19 07:50:00,Numiga,Service Request (SR),429541.0,9988.0,24630.0,15468.0
CI-7735,429527,Closed,nsanchez,2022-11-21 10:53:00,28/Nov/22 12:00 AM,2022-12-14 11:06:00,Traton SE,Service Request (SR),429527.0,2956.0,14382.0,18751.0
CI-7735,429527,Closed,nsanchez,2022-11-21 10:53:00,28/Nov/22 12:00 AM,2022-12-14 11:06:00,Traton SE,Service Request (SR),429527.0,10115.0,14382.0,18751.0
CI-7734,429467,Closed,aruizrobles,2022-11-21 09:31:00,28/Nov/22 12:00 AM,2022-12-08 00:05:00,Numiga,Service Request (SR),429467.0,10054.0,21139.0,2775.0
CI-7731,429277,Closed,yutaka,2022-11-21 02:54:00,25/Nov/22 12:00 AM,2022-11-29 03:44:00,ProcurX,Service Request (SR),429277.0,1.0000000000000002,40.0,11530.0
CI-7729,429176,Closed,aruizrobles,2022-11-18 15:56:00,25/Nov/22 12:00 AM,2022-12-06 00:06:00,Fiege,Service Request (SR),429176.0,13971.0,24549.0,421.0
CI-7728,429140,Closed,ssanz,2022-11-18 14:47:00,22/Nov/22 12:00 AM,2022-11-22 11:01:00,Allianz,Service Request (SR),429140.0,1.0000000000000002,115.0,5419.0
